Fiscal Year,Library,County,Principal Public?,AENGLC Rank,Population of Service Area,Total Library Visits,Library Visits Per Capita Served,Total Registered Borrowers,Percent of Residents with Library Cards,Reference Questions,Reference Questions Per Capita Served,Total Circulation,Circulation Per Capita Served,Total Programs (Synchronous + Prerecorded),Total Program Attendance & Views,Total Program Attendance & Views Per Capita Served,Total Collection,Collection Per Capita Served,Total Operating Income,Operating Income Per Capita,Town Tax Appropriation for Library,Tax Appropriation Per Capita Served,Library Materials Expenditures,Wages & Salaries Expenditures,Operating Expenditures,Operating Expenditures Per Capita
2017,Ridgefield,Fairfield,P,10.0,25063.0,267501.0,10.7,9360.0,0.37,31179.0,1.2,291386.0,11.6,1273.0,32907.0,1.3,98905.0,3.9,2733691.0,109.07,1885455.0,75.23,196884.0,1420866.0,2667856.0,106.4
2017,Rocky Hill-Cora Belden,Hartford,P,69.0,20119.0,176005.0,8.7,8964.0,0.45,26227.0,1.3,217769.0,10.8,1114.0,23753.0,1.2,60443.0,3.0,1008665.0,50.13,1002004.0,49.8,97968.0,840542.0,982410.0,48.8
2017,Roxbury - Minor,Litchfield,P,6.0,2176.0,16880.0,7.8,830.0,0.38,3418.0,1.6,16086.0,7.4,212.0,3873.0,1.8,41612.0,19.1,247602.0,113.79,125279.0,57.57,16270.0,135127.0,232608.0,106.9
2017,Salem,New London,P,97.0,6745.0,34244.0,5.1,2382.0,0.35,5810.0,,36862.0,5.5,47.0,664.0,0.1,31935.0,4.7,275336.0,40.82,254258.0,37.7,16499.0,111805.0,231279.0,34.3
2017,Salisbury - Scoville,Litchfield,P,9.0,3618.0,52393.0,14.5,2268.0,0.63,4851.0,1.3,48755.0,13.5,245.0,7756.0,2.1,34029.0,9.4,456965.0,126.3,178385.0,49.3,26351.0,210288.0,420599.0,116.3
2017,Scotland,Windham,P,143.0,1678.0,8801.0,5.2,1140.0,0.68,31.0,0.0,16651.0,9.9,234.0,1684.0,1.0,19398.0,11.6,50756.0,30.25,41449.0,24.7,4862.0,34140.0,58750.0,35.0
2017,Seymour,New Haven,P,129.0,16553.0,47483.0,2.9,6644.0,0.4,4046.0,0.2,63378.0,3.8,160.0,3546.0,0.2,80387.0,4.9,675157.0,40.79,558601.0,33.75,66577.0,301022.0,617319.0,37.3
2017,Sharon - Hotchkiss,Litchfield,P,11.0,2714.0,17811.0,6.6,1132.0,0.42,809.0,0.3,19006.0,7.0,242.0,3993.0,1.5,14965.0,5.5,326802.0,120.41,60000.0,22.11,21240.0,136909.0,338364.0,124.7
2017,Shelton - Plumb,Fairfield,P,56.0,41334.0,78472.0,1.9,11800.0,0.29,9640.0,0.2,193269.0,4.7,1126.0,18490.0,0.4,148475.0,3.6,1184983.0,28.67,1174568.0,28.42,175352.0,883918.0,1160365.0,28.1
2017,Sherman,Fairfield,P,15.0,3641.0,21900.0,6.0,1667.0,0.46,1110.0,0.3,31259.0,8.6,253.0,3753.0,1.0,28049.0,7.7,288545.0,79.25,150000.0,41.2,22270.0,131847.0,269966.0,74.1
2017,Simsbury,Hartford,P,45.0,24407.0,381907.0,15.6,11973.0,0.49,70793.0,2.9,376406.0,15.4,1447.0,55410.0,2.3,135541.0,5.6,1669347.0,68.4,1525172.0,62.49,146673.0,1064395.0,1888504.0,77.4
2017,Somers,Tolland,P,130.0,11092.0,61552.0,5.5,3242.0,0.29,2445.0,0.2,67519.0,6.1,270.0,4028.0,0.4,65248.0,5.9,469152.0,42.3,446200.0,40.23,59500.0,254131.0,499837.0,45.1
2017,South Windsor,Hartford,P,77.0,25737.0,192706.0,7.5,10543.0,0.41,12290.0,0.5,222462.0,8.6,469.0,9134.0,0.4,140558.0,5.5,1578113.0,61.32,1541762.0,59.9,171341.0,748749.0,1554009.0,60.4
2017,Southbury,New Haven,P,59.0,19572.0,184001.0,9.4,8907.0,0.46,7403.0,0.4,295957.0,15.1,540.0,13780.0,0.7,104296.0,5.3,724099.0,37.0,643794.0,32.89,82064.0,528171.0,1060615.0,54.2
2017,Southington,Hartford,P,104.0,43685.0,203712.0,4.7,16095.0,0.37,34300.0,0.8,291492.0,6.7,838.0,17275.0,0.4,106267.0,2.4,1434067.0,32.83,1401258.0,32.08,140057.0,1047181.0,1889942.0,43.3
2017,Sprague,New London,P,150.0,2921.0,5821.0,2.0,931.0,0.32,123.0,0.0,9766.0,3.3,156.0,936.0,0.3,13143.0,4.5,72228.0,24.73,71467.0,24.47,6400.0,56842.0,68542.0,23.5
2017,Stafford,Tolland,P,147.0,11758.0,70740.0,6.0,4108.0,0.35,5527.0,0.5,62829.0,5.3,497.0,8908.0,0.8,54345.0,4.6,579726.0,49.3,519482.0,44.18,45485.0,293650.0,562436.0,47.8
2017,Stamford - Ferguson,Fairfield,P,31.0,129113.0,721296.0,5.6,38158.0,0.3,115583.0,0.9,763670.0,5.9,2842.0,69936.0,0.5,365767.0,2.8,9248351.0,71.63,7904000.0,61.22,656756.0,5287709.0,9130659.0,70.7
2017,Sterling,Windham,P,152.0,3741.0,5875.0,1.6,1598.0,0.43,650.0,0.2,25612.0,6.8,51.0,853.0,0.2,34353.0,9.2,91840.0,24.55,67800.0,18.12,9252.0,43800.0,70697.0,18.9
2017,Stonington,New London,P,36.0,18647.0,69113.0,3.7,3420.0,0.18,4800.0,0.3,51078.0,2.7,365.0,8756.0,0.5,31365.0,1.7,409261.0,21.95,171000.0,9.17,46005.0,308183.0,599973.0,32.2
2017,Stratford,Fairfield,P,109.0,52148.0,218203.0,4.2,37816.0,0.73,73038.0,1.4,337024.0,6.5,1920.0,49857.0,1.0,152962.0,2.9,3214269.0,61.64,3017923.0,57.87,293642.0,1842496.0,3236296.0,62.1
2017,Suffield - Kent,Hartford,P,100.0,15625.0,65797.0,4.2,3451.0,0.22,1800.0,0.1,83902.0,5.4,569.0,7969.0,0.5,80880.0,5.2,530385.0,33.94,491185.0,31.44,64836.0,331936.0,516238.0,33.0
2017,Thomaston,Litchfield,P,131.0,7595.0,50000.0,6.6,2810.0,0.37,7000.0,0.9,58218.0,7.7,669.0,12982.0,1.7,46355.0,6.1,517883.0,68.19,474220.0,62.44,31653.0,225365.0,495662.0,65.3
2017,Thompson,Windham,P,138.0,9266.0,51460.0,5.6,7357.0,0.79,13862.0,1.5,58746.0,6.3,398.0,5333.0,0.6,58710.0,6.3,357764.0,38.61,352755.0,38.07,37852.0,267141.0,354499.0,38.3
2017,Tolland,Tolland,P,82.0,14791.0,60000.0,4.1,5104.0,0.35,7678.0,0.5,98074.0,6.6,349.0,5801.0,0.4,72114.0,4.9,451848.0,30.55,417302.0,28.21,40625.0,356091.0,619445.0,41.9
2017,Torrington,Litchfield,P,148.0,34646.0,36292.0,1.0,13408.0,0.39,30000.0,0.9,63728.0,1.8,125.0,2899.0,0.1,59346.0,1.7,661319.0,19.09,25000.0,0.72,39645.0,303610.0,644270.0,18.6
2017,Trumbull,Fairfield,P,39.0,36237.0,235742.0,6.5,21095.0,0.58,19737.0,0.5,428464.0,11.8,747.0,12331.0,0.3,171410.0,4.7,1824286.0,50.34,1568801.0,43.29,315118.0,1229112.0,1765818.0,48.7
2017,Union,Tolland,P,88.0,840.0,4150.0,4.9,309.0,0.37,45.0,0.1,3413.0,4.1,69.0,598.0,0.7,16104.0,19.2,39237.0,46.71,37445.0,44.58,6939.0,16870.0,35252.0,42.0
2017,Vernon - Rockville,Tolland,P,137.0,29148.0,151202.0,5.2,8655.0,0.3,6046.0,0.2,102848.0,3.5,262.0,8345.0,0.3,79338.0,2.7,966886.0,33.17,460000.0,15.78,81981.0,503760.0,873065.0,30.0
2017,Voluntown,New London,P,127.0,2565.0,7132.0,2.8,1313.0,0.51,47.0,0.0,11945.0,4.7,64.0,696.0,0.3,24068.0,9.4,74103.0,28.89,73920.0,28.82,11400.0,48394.0,73368.0,28.6
2017,Wallingford,New Haven,P,94.0,44660.0,404272.0,9.1,22949.0,0.51,70128.0,1.6,499853.0,11.2,764.0,20134.0,0.5,225898.0,5.1,3215751.0,72.01,2968544.0,66.47,337709.0,1691648.0,3138718.0,70.3
2017,Warren,Litchfield,P,14.0,1408.0,3781.0,2.7,498.0,0.35,40.0,0.0,7150.0,5.1,126.0,1466.0,1.0,11852.0,8.4,78705.0,55.9,29000.0,20.6,5129.0,31778.0,53005.0,37.6
2017,Washington - Gunn,Litchfield,P,8.0,3452.0,45787.0,13.3,1704.0,0.49,3371.0,1.0,43336.0,12.6,195.0,6388.0,1.9,46588.0,13.5,499703.0,144.76,167000.0,48.38,21745.0,238841.0,477031.0,138.2
2017,Waterbury - Silas Bron.,New Haven,P,166.0,108272.0,243201.0,2.2,28734.0,0.27,26859.0,0.2,145485.0,1.3,903.0,10796.0,0.1,246064.0,2.3,2302973.0,21.27,2211876.0,20.43,201109.0,1449338.0,2291449.0,21.2
2017,Waterford,New London,P,35.0,19101.0,154612.0,8.1,5924.0,0.31,35181.0,1.8,209667.0,11.0,338.0,9302.0,0.5,82460.0,4.3,1133434.0,59.34,1021164.0,53.46,134724.0,847983.0,1398033.0,73.2
2017,Watertown,Litchfield,P,113.0,21790.0,65822.0,3.0,12248.0,0.56,52635.0,2.4,68441.0,3.1,53.0,5135.0,0.2,86218.0,4.0,780105.0,35.8,770000.0,35.34,51133.0,408228.0,775275.0,35.6
2017,West Hartford,Hartford,P,51.0,62903.0,461084.0,7.3,27588.0,0.44,77676.0,1.2,680430.0,10.8,1238.0,27838.0,0.4,228963.0,3.6,3314159.0,52.69,3306425.0,52.56,430693.0,2509476.0,3064984.0,48.7
2017,West Haven,New Haven,P,161.0,54516.0,129715.0,2.4,15868.0,0.29,13014.0,0.2,140126.0,2.6,811.0,6705.0,0.1,117306.0,2.2,1699771.0,31.18,1596000.0,29.28,102230.0,942315.0,1687187.0,30.9
2017,Westbrook,Middlesex,P,29.0,6933.0,42172.0,6.1,3608.0,0.52,11642.0,1.7,36854.0,5.3,643.0,7969.0,1.1,55162.0,8.0,450666.0,65.0,429080.0,61.89,57092.0,293875.0,450675.0,65.0
2017,Weston,Fairfield,P,5.0,10302.0,50976.0,4.9,3622.0,0.35,4139.0,0.4,52288.0,5.1,338.0,4793.0,0.5,49943.0,4.8,468177.0,45.45,449228.0,43.61,59500.0,310324.0,539968.0,52.4
2017,Westport,Fairfield,P,4.0,27840.0,368062.0,13.2,14019.0,0.5,196005.0,7.0,529657.0,19.0,2498.0,76005.0,2.7,143620.0,5.2,5792946.0,208.08,4617851.0,165.87,379504.0,3202823.0,5487319.0,197.1
2017,Wethersfield,Hartford,P,101.0,26195.0,166777.0,6.4,10228.0,0.39,37300.0,1.4,303339.0,11.6,498.0,12342.0,0.5,102844.0,3.9,1947951.0,74.36,1875449.0,71.6,138914.0,1083709.0,1825265.0,69.7
2017,Willington,Tolland,P,121.0,5872.0,34060.0,5.8,3764.0,0.64,13416.0,2.3,42886.0,7.3,54.0,4804.0,0.8,44912.0,7.6,203857.0,34.72,188414.0,32.09,29808.0,102120.0,225855.0,38.5
2017,Wilton,Fairfield,P,7.0,18560.0,273276.0,14.7,10400.0,0.56,43136.0,2.3,279401.0,15.1,960.0,28200.0,1.5,140463.0,7.6,3465461.0,186.72,2738453.0,147.55,181173.0,1836608.0,3359043.0,181.0
2017,Winchester - Beardsley,Litchfield,P,144.0,15848.0,23219.0,1.5,7634.0,0.48,1491.0,0.1,53094.0,3.4,256.0,5742.0,0.4,37440.0,2.4,397382.0,25.07,264945.0,16.72,35635.0,157321.0,367684.0,23.2
2017,Windham - Guilford Sm,Windham,N,168.0,13063.5,3405.0,0.1,345.0,0.01,255.0,0.0,5378.0,0.2,130.0,1513.0,0.1,10455.0,0.4,36197.0,1.46,369539.0,31.73,5250.0,59085.0,86090.0,3.5
2017,Windham - Willimantic,Windham,P,168.0,24727.0,28102.0,1.1,3690.0,0.15,1437.0,0.1,18754.0,0.8,44.0,1672.0,0.1,43959.0,1.8,631266.0,25.53,627000.0,25.36,30000.0,439000.0,716014.0,29.0
2017,Windham - Windham Free,Windham,N,168.0,13063.5,9893.0,0.4,617.0,0.02,810.0,0.0,10581.0,0.4,79.0,2160.0,0.1,6957.0,0.3,63304.0,2.56,47044.0,1.9,5412.0,30536.0,52795.0,2.1
2017,Windsor,Hartford,P,92.0,28875.0,271066.0,9.4,12081.0,0.42,55881.0,1.9,224219.0,7.8,917.0,13671.0,0.5,148867.0,5.2,1757205.0,60.86,1678988.0,58.15,196969.0,921160.0,1669586.0,57.8
2017,Windsor Locks,Hartford,P,81.0,12512.0,55280.0,4.6,4234.0,0.34,5810.0,,66936.0,5.3,233.0,2898.0,0.2,55663.0,4.4,487109.0,38.93,450000.0,35.97,65995.0,275680.0,487108.0,38.9
2017,Wolcott,New Haven,P,114.0,16643.0,46690.0,2.8,3610.0,0.22,1320.0,0.1,55826.0,3.4,208.0,2855.0,0.2,62236.0,3.7,423596.0,25.45,419515.0,25.21,48576.0,145880.0,291284.0,17.5
2017,Woodbridge,New Haven,P,25.0,8842.0,58500.0,6.6,4507.0,0.51,4530.0,0.5,133198.0,15.1,428.0,7626.0,0.9,80791.0,9.1,815328.0,92.21,781659.0,88.4,85084.0,548663.0,954417.0,107.9
2017,Woodbury,Litchfield,P,52.0,9591.0,99065.0,10.3,4277.0,0.45,837.0,0.1,105348.0,11.0,547.0,12065.0,1.3,99477.0,10.4,656749.0,68.48,642998.0,67.04,98748.0,431652.0,623951.0,65.1
2017,Woodstock - Bracken,Windham,P,105.0,7823.0,6500.0,0.8,2672.0,0.34,5000.0,0.6,8340.0,1.1,60.0,900.0,0.1,15175.0,1.9,15624.0,2.0,15300.0,1.96,8616.0,4000.0,16082.0,2.1
2017,Woodstock - May,Windham,N,105.0,13063.5,1853.0,0.2,565.0,0.07,5810.0,,3539.0,0.5,14.0,185.0,0.0,11539.0,1.5,30981.0,3.96,24990.0,3.19,4566.0,7518.0,20006.0,2.6
2017,Woodstock - North,Windham,N,84.0,13063.5,55280.0,4.6,5243.0,0.46,5810.0,,79387.0,7.1,262.0,5044.5,0.4,56998.0,4.7,460418.0,37.02,369539.0,31.73,50191.0,273187.0,451792.5,36.7
2017,Woodstock - West,Windham,N,105.0,13063.5,3911.0,0.5,1200.0,0.15,5.0,0.0,15249.0,1.9,72.0,1816.0,0.2,10360.0,1.3,47090.0,6.02,24990.0,3.19,4100.0,10140.0,25940.0,3.3
2018,Andover,Tolland,P,106.0,3248.0,9603.0,3.0,3068.0,0.94,323.0,0.1,14079.0,4.3,180.0,1983.0,0.6,22521.0,6.9,120047.0,36.96,116271.0,35.8,10186.0,69463.0,94928.0,29.2
2018,Ansonia,New Haven,P,162.0,18813.0,67223.0,3.6,3651.0,0.19,13700.0,0.7,41841.0,2.2,257.0,3426.0,0.2,75669.0,4.0,473729.0,25.18,449242.0,23.88,37686.0,380386.0,483823.0,25.7
2018,Ashford-Babcock,Windham,P,123.0,4244.0,9690.0,2.3,899.0,0.21,590.0,0.1,12827.0,3.0,359.0,1625.0,0.4,26048.0,6.1,188014.0,44.3,185000.0,43.59,14300.0,135000.0,174980.0,41.2
2018,Avon,Hartford,P,22.0,18352.0,156275.0,8.5,7948.0,0.43,30809.0,1.7,265378.0,14.5,1128.0,39044.0,2.1,113223.0,6.2,1771561.0,96.53,1652365.0,90.04,171944.0,973648.0,1750514.0,95.4
2018,Beacon Falls,New Haven,P,119.0,6168.0,13872.0,2.2,1608.0,0.26,1025.0,0.2,20720.0,3.4,250.0,5187.0,0.8,17828.0,2.9,262320.0,42.53,247522.0,40.13,12682.0,131603.0,250369.0,40.6
2018,Berlin - East Berlin,Hartford,N,84.0,13063.5,55280.0,4.6,5243.0,0.46,5810.0,,79387.0,7.1,262.0,5044.5,0.4,56998.0,4.7,460418.0,37.02,369539.0,31.73,50191.0,273187.0,451792.5,36.7
2018,Berlin Free,Hartford,N,84.0,13063.5,55280.0,4.6,5243.0,0.46,5810.0,,79387.0,7.1,262.0,5044.5,0.4,56998.0,4.7,460418.0,37.02,369539.0,31.73,50191.0,273187.0,451792.5,36.7
2018,Berlin-Peck,Hartford,P,65.0,20505.0,93701.0,4.6,5925.0,0.29,22831.0,1.1,164965.0,8.0,399.0,12064.0,0.6,96298.0,4.7,982521.0,47.92,957231.0,46.68,110756.0,608569.0,999836.0,48.8
2018,Bethany - Clark,New Haven,P,61.0,5497.0,10894.0,2.0,2003.0,0.36,1020.0,0.2,24680.0,4.5,376.0,2939.0,0.5,37548.0,6.8,278376.0,50.64,245000.0,44.57,19140.0,127324.0,262306.0,47.7
2018,Bethel,Fairfield,P,71.0,19802.0,123407.0,6.2,6929.0,0.35,16224.0,0.8,130699.0,6.6,615.0,10400.0,0.5,119686.0,6.0,879328.0,44.41,857775.0,43.32,106763.0,645078.0,1395689.0,70.5
2018,Bethlehem,Litchfield,P,62.0,3439.0,9041.0,2.6,2801.0,0.81,1900.0,0.6,11764.0,3.4,92.0,815.0,0.2,19306.0,5.6,152635.0,44.38,131307.0,38.18,3922.0,97641.0,127832.0,37.2
2018,Bloomfield - Prosser,Hartford,P,81.0,21406.0,140029.0,6.5,6574.0,0.31,18655.0,0.9,174844.0,8.2,927.0,18434.0,0.9,135899.0,6.3,1815581.0,84.82,1792674.0,83.75,129668.0,1296995.0,1823784.0,85.2
2018,Bolton - Bentley,Tolland,P,80.0,4916.0,55280.0,4.6,1577.0,0.32,2665.0,0.5,36920.0,7.5,66.0,749.0,0.2,44894.0,9.1,272930.0,55.52,270535.0,55.03,32548.0,219523.0,276271.0,56.2
2018,Branford - Blackstone,New Haven,P,45.0,28111.0,165565.0,5.9,9732.0,0.35,24996.0,0.9,229278.0,8.2,629.0,10207.0,0.4,68389.0,2.4,1643196.0,58.45,1391123.0,49.49,86416.0,880959.0,1722548.0,61.3
2018,Branford - Willoughby,New Haven,N,45.0,13063.5,21372.0,0.8,2586.0,0.09,5810.0,,27462.0,1.0,257.0,5453.0,0.2,21311.0,0.8,236834.0,8.42,215966.0,7.68,24847.0,185017.0,233544.0,8.3
2018,Bridgeport,Fairfield,P,166.0,146579.0,329658.0,2.2,24411.0,0.17,78938.0,0.5,265518.0,1.8,1318.0,18507.0,0.1,565478.0,3.9,5829632.0,39.77,5726308.0,39.07,421000.0,2868961.0,5437896.0,37.1
2018,Bridgewater - Burnham,Litchfield,P,13.0,1644.0,13511.0,8.2,768.0,0.47,200.0,0.1,11172.0,6.8,299.0,3721.0,2.3,31103.0,18.9,165520.0,100.68,108000.0,65.69,14636.0,99026.0,156398.0,95.1
2018,Bristol,Hartford,P,138.0,60223.0,216064.0,3.6,19147.0,0.32,27252.0,0.5,252444.0,4.2,1989.0,56283.0,0.9,233075.0,3.9,2189059.0,36.35,2124630.0,35.28,252632.0,1565707.0,2754847.0,45.7
2018,Brookfield,Fairfield,P,36.0,17133.0,101499.0,5.9,8504.0,0.5,3609.0,0.2,130377.0,7.6,646.0,12180.0,0.7,62056.0,3.6,729587.0,42.58,718354.0,41.93,83572.0,553788.0,738949.0,43.1
2018,Brooklyn,Windham,P,148.0,8208.0,9658.0,1.2,3709.0,0.45,723.0,0.1,21841.0,2.7,131.0,1809.0,0.2,15826.0,1.9,139712.0,17.02,137911.0,16.8,16554.0,86654.0,134921.0,16.4
2018,Burlington,Hartford,P,72.0,9640.0,30219.0,3.1,3374.0,0.35,2110.0,0.2,54275.0,5.6,165.0,2645.0,0.3,46848.0,4.9,398172.0,41.3,362288.0,37.58,47076.0,251676.0,489467.0,50.8
2018,Canaan - David Hunt,Litchfield,P,50.0,1062.0,15600.0,14.7,501.0,0.47,672.0,0.6,12231.0,11.5,92.0,2615.0,2.5,23753.0,22.4,144651.0,136.21,47250.0,44.49,10782.0,99894.0,144651.0,136.2
2018,Canterbury,Windham,P,133.0,5075.0,27933.0,5.5,2675.0,0.53,1155.0,0.2,35077.0,6.9,229.0,2760.0,0.5,16925.0,3.3,164815.0,32.48,130119.0,25.64,17141.0,108214.0,135614.0,26.7
2018,Canton,Hartford,P,49.0,10298.0,90787.0,8.8,4346.0,0.42,7591.0,0.7,125385.0,12.2,477.0,8244.0,0.8,75565.0,7.3,634130.0,61.58,599587.0,58.22,96733.0,480123.0,632908.0,61.5
2018,Chaplin,Windham,P,132.0,2241.0,4835.0,2.2,1886.0,0.84,832.0,0.4,6410.0,2.9,72.0,1553.0,0.7,21019.0,9.4,75882.0,33.86,73575.0,32.83,11314.0,39330.0,75882.0,33.9
2018,Cheshire,New Haven,P,75.0,29330.0,125913.0,4.3,11708.0,0.4,27084.0,0.9,359026.0,12.2,642.0,16640.0,0.6,106831.0,3.6,1800251.0,61.38,1728138.0,58.92,189361.0,1375709.0,1746630.0,59.6
2018,Chester,Middlesex,P,68.0,4254.0,10800.0,2.5,1963.0,0.46,790.0,0.2,27482.0,6.5,112.0,1226.0,0.3,16561.0,3.9,159353.0,37.46,148674.0,34.95,17456.0,104755.0,189373.0,44.5
2018,Clinton - Henry C. Hull,Middlesex,P,69.0,12957.0,142069.0,11.0,8989.0,0.69,48756.0,3.8,156222.0,12.1,885.0,14614.0,1.1,73312.0,5.7,860851.0,66.44,746000.0,57.58,70649.0,494698.0,806944.0,62.3
2018,Colchester - Cragin,New London,P,117.0,16029.0,102700.0,6.4,5949.0,0.37,8520.0,0.5,116896.0,7.3,699.0,12505.0,0.8,71784.0,4.5,725014.0,45.23,703354.0,43.88,57974.0,414594.0,729578.0,45.5
2018,Columbia - S.B. Little,Tolland,P,85.0,5418.0,21512.0,4.0,3101.0,0.57,5810.0,,52676.0,9.7,274.0,3232.0,0.6,63454.0,11.7,419012.0,77.34,393365.0,72.6,57144.0,212810.0,392446.0,72.4
2018,Cornwall,Litchfield,P,14.0,1376.0,16000.0,11.6,614.0,0.45,1000.0,0.7,13448.0,9.8,459.0,4798.0,3.5,30555.0,22.2,152665.0,110.95,45000.0,32.7,9957.0,61186.0,147789.0,107.4
2018,Coventry - Booth Dim,Tolland,P,110.0,12439.0,46497.0,3.7,7177.0,0.58,6762.0,0.5,76943.0,6.2,372.0,5327.0,0.4,51968.0,4.2,474035.0,38.11,468375.0,37.65,36603.0,283507.0,471087.0,37.9
2018,Cromwell,Middlesex,P,79.0,13956.0,93600.0,6.7,4776.0,0.34,4326.0,0.3,74938.0,5.4,255.0,4637.0,0.3,68924.0,4.9,603133.0,43.22,590579.0,42.32,62445.0,442835.0,791522.0,56.7
2018,Danbury,Fairfield,P,122.0,85246.0,318139.0,3.7,24836.0,0.29,54880.0,0.6,533631.0,6.3,1469.0,21053.0,0.2,108968.0,1.3,2129255.0,24.98,2004430.0,23.51,215000.0,1547127.0,1953581.0,22.9
2018,Darien,Fairfield,P,4.0,21887.0,383264.0,17.5,12972.0,0.59,75634.0,3.5,624486.0,28.5,1516.0,69238.0,3.2,128588.0,5.9,4896939.0,223.74,3685375.0,168.38,533781.0,2313096.0,4899690.0,223.9
2018,Deep River,Middlesex,P,83.0,4494.0,31452.0,7.0,2577.0,0.57,1950.0,0.4,22152.0,4.9,325.0,5211.0,1.2,28390.0,6.3,252299.0,56.14,235640.0,52.43,23268.0,134801.0,230048.0,51.2
2018,Derby,New Haven,P,158.0,12581.0,95000.0,7.6,3520.0,0.28,5462.0,0.4,42509.0,3.4,456.0,5956.0,0.5,80955.0,6.4,557009.0,44.27,502933.0,39.98,80889.0,361033.0,546658.0,43.5
2018,Derby - Derby Neck,New Haven,N,158.0,13063.5,44650.0,3.5,1990.0,0.16,7219.0,0.6,37119.0,3.0,590.0,10726.0,0.9,70657.0,5.6,615384.0,48.91,500.0,0.04,45989.0,282980.0,528865.0,42.0
2018,Durham,Middlesex,P,56.0,7240.0,79603.0,11.0,3719.0,0.51,3974.0,0.5,115092.0,15.9,533.0,10196.0,1.4,61931.0,8.6,500184.0,69.09,465903.0,64.35,55600.0,308517.0,545153.0,75.3
2018,East Granby,Hartford,P,73.0,5166.0,46445.0,9.0,4965.0,0.96,3917.0,0.8,39634.0,7.7,243.0,4055.0,0.8,38389.0,7.4,286321.0,55.42,204000.0,39.49,25881.0,165760.0,285362.0,55.2
2018,East Haddam,Middlesex,P,87.0,9036.0,33664.0,3.7,3626.0,0.4,1311.0,0.1,54828.0,6.1,368.0,5369.0,0.6,43601.0,4.8,385678.0,42.68,322148.0,35.65,25140.0,269944.0,394091.0,43.6
2018,East Hampton,Middlesex,P,84.0,12901.0,64896.0,5.0,5137.0,0.4,5810.0,,82687.0,6.4,380.0,4240.0,0.3,62636.0,4.9,422898.0,32.78,419752.0,32.54,77620.0,250129.0,355712.0,27.6
2018,East Hartford,Hartford,P,159.0,50319.0,109296.0,2.2,15306.0,0.3,5963.0,0.1,84230.0,1.7,509.0,10657.0,0.2,79191.0,1.6,1282808.0,25.49,1278897.0,25.42,93627.0,819261.0,1083130.0,21.5
2018,East Haven - Hagaman,New Haven,P,145.0,28857.0,123200.0,4.3,7169.0,0.25,21153.0,0.7,82050.0,2.8,1028.0,17572.0,0.6,73824.0,2.6,880355.0,30.51,800700.0,27.75,50711.0,475504.0,881098.0,30.5
2018,East Lyme,New London,P,66.0,18789.0,114679.0,6.1,7001.0,0.37,5897.0,0.3,158171.0,8.4,622.0,5894.0,0.3,134076.0,7.1,1227148.0,65.31,1127269.0,60.0,125027.0,696355.0,1202971.0,64.0
2018,East Windsor - Warehouse,Hartford,P,115.0,11395.0,30095.0,2.6,2508.0,0.22,5810.0,,30677.0,2.7,140.0,2673.0,0.2,38844.0,3.4,365895.0,32.11,257000.0,22.55,12866.0,200877.0,365599.0,32.1
2018,Eastford,Windham,P,108.0,1756.0,4318.0,2.5,910.0,0.52,230.0,0.1,6644.0,3.8,33.0,473.0,0.3,15839.0,9.0,48836.0,27.81,47943.0,27.3,9711.0,29805.0,46839.0,26.7
2018,Easton,Fairfield,P,19.0,7579.0,55280.0,4.6,4295.0,0.57,5810.0,,78107.0,10.3,475.0,7352.0,1.0,59624.0,7.9,775448.0,102.32,758791.0,100.12,73685.0,351425.0,538612.0,71.1
2018,Ellington - Hall,Tolland,P,97.0,16195.0,104816.0,6.5,6669.0,0.41,3874.0,0.2,119971.0,7.4,309.0,7628.0,0.5,70857.0,4.4,817237.0,50.46,774717.0,47.84,76212.0,515912.0,789944.0,48.8
2018,Enfield,Hartford,P,143.0,44585.0,148576.0,3.3,15621.0,0.35,37377.0,0.8,222293.0,5.0,413.0,16055.0,0.4,127661.0,2.9,1673518.0,37.54,1653878.0,37.09,140665.0,1093018.0,1599356.0,35.9
2018,Essex,Middlesex,P,25.0,6588.0,57128.0,8.7,2356.0,0.36,6184.0,0.9,77527.0,11.8,451.0,11003.0,1.7,44831.0,6.8,500449.0,75.96,289230.0,43.9,37653.0,331239.0,500846.0,76.0
2018,Essex - Ivoryton,Middlesex,N,25.0,13063.5,7332.0,1.1,651.0,0.1,2900.0,0.4,11066.0,1.7,120.0,1225.0,0.2,15468.0,2.3,129513.0,19.66,109140.0,16.57,13043.0,81692.0,111535.0,16.9
2018,Fairfield,Fairfield,P,16.0,62105.0,447047.0,7.2,24980.0,0.4,85062.0,1.4,756909.0,12.2,1279.0,44501.0,0.7,257126.0,4.1,3189219.0,51.35,3100273.0,49.92,465864.0,2407132.0,3210442.0,51.7
2018,Fairfield - Pequot,Fairfield,N,16.0,13063.5,67811.0,1.1,33594.0,0.54,4200.0,0.1,30438.0,0.5,521.0,19196.0,0.3,146279.0,2.4,1365371.0,21.98,350000.0,5.64,64033.0,542044.0,1310997.0,21.1
2018,Farmington,Hartford,P,29.0,25572.0,222928.0,8.7,22955.0,0.9,40671.0,1.6,336317.0,13.2,1226.0,28185.0,1.1,179478.0,7.0,2751116.0,107.58,2480015.0,96.98,153587.0,1406327.0,2395126.0,93.7
